onset	duration	trial_type	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	status	status_description
4036.8701171875	0.0002	electrical_stimulation	biphasic	LAD1-LAD2	4.0 mA	good	n/a
4089.470703125	0.0002	electrical_stimulation	biphasic	LMS1-LMS2	6.0 mA	good	n/a
4095.22509765625	0.0002	electrical_stimulation	biphasic	LMS1-LMS2	6.0 mA	good	n/a
4099.5537109375	0.0002	electrical_stimulation	biphasic	LMS1-LMS2	6.0 mA	good	n/a
4106.2314453125	0.0002	electrical_stimulation	biphasic	LMS1-LMS2	6.0 mA	good	n/a
4129.45166015625	0.0002	electrical_stimulation	biphasic	LPS2-LPS3	6.0 mA	good	n/a
4134.2431640625	0.0002	electrical_stimulation	biphasic	LPS2-LPS3	6.0 mA	good	n/a
4138.84619140625	0.0002	electrical_stimulation	biphasic	LPS2-LPS3	6.0 mA	good	odd waves after 3s
4145.97802734375	0.0002	electrical_stimulation	biphasic	LPS2-LPS3	6.0 mA	bad	n/a
4346.22119140625	0.0002	electrical_stimulation	biphasic	LMS1-LMS2	6.0 mA	bad	overactive channels
4352.67529296875	0.0002	electrical_stimulation	biphasic	LMS1-LMS2	6.0 mA	bad	peak at 2s
